[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1223035272.812000 10/3/2008, 2:01:12 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.56,  Build 72

INFO, NAME, TbMnO3 TF on LaAlO3
INFO, WEIGHT, 1.000
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, Rectangular
INFO, COMMENT, Probe von Joost 7125
INFO, SEQUENCE FILE: RSO-0Field-2K-300K.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1223210105.296,,4.495007e+004,2.220063e+002,-2.339915e-003,8.160683e-006,0.000000e+000,0.000000e+000,2,9.662793e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,0.000000e+000,0,,0,
1223210147.734,,4.613476e+004,2.219903e+002,-2.402607e-003,3.776588e-006,0.000000e+000,0.000000e+000,2,9.666731e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.185791e-003,0,,0,
1223210190.921,,4.731509e+004,2.220131e+002,-2.468578e-003,4.095159e-006,0.000000e+000,0.000000e+000,2,9.664600e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.094238e-003,0,,0,
1223210233.859,,4.849979e+004,2.219949e+002,-2.536432e-003,4.713038e-006,0.000000e+000,0.000000e+000,2,9.675173e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.185791e-003,0,,0,
1223210278.546,,4.968158e+004,2.220017e+002,-2.593532e-003,1.524135e-005,0.000000e+000,0.000000e+000,2,9.663579e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.820374e-002,0,,0,
1223210324.265,,5.086482e+004,2.220040e+002,-2.654949e-003,1.480754e-005,0.000000e+000,0.000000e+000,2,9.674073e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.738953e-002,0,,0,
1223210370.953,,5.204661e+004,2.219972e+002,-2.705286e-003,5.463614e-006,0.000000e+000,0.000000e+000,2,9.656532e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.829529e-002,0,,0,
1223210417.640,,5.323130e+004,2.220063e+002,-2.788777e-003,1.115624e-005,0.000000e+000,0.000000e+000,2,9.664142e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,0.000000e+000,0,,0,
1223210464.328,,5.441309e+004,2.219880e+002,-2.837953e-003,2.224069e-006,0.000000e+000,0.000000e+000,2,9.667721e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,0.000000e+000,0,,0,
1223210511.812,,5.559632e+004,2.219995e+002,-2.909734e-003,4.440401e-006,0.000000e+000,0.000000e+000,2,9.664623e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.109497e-003,0,,0,
1223210559.546,,5.677957e+004,2.220108e+002,-2.967457e-003,2.968883e-006,0.000000e+000,0.000000e+000,2,9.655291e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.820374e-002,0,,0,
1223210608.281,,5.796426e+004,2.220154e+002,-3.027917e-003,8.029139e-006,0.000000e+000,0.000000e+000,2,9.663493e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,0.000000e+000,0,,0,
1223210656.968,,5.914605e+004,2.220108e+002,-3.082785e-003,1.600098e-006,0.000000e+000,0.000000e+000,2,9.658105e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.820374e-002,0,,0,
1223210701.406,,5.914750e+004,2.220017e+002,-3.089571e-003,1.030787e-005,0.000000e+000,0.000000e+000,2,9.659317e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.820374e-002,0,,0,
1223210740.406,,5.796426e+004,2.220154e+002,-3.028104e-003,3.975139e-006,0.000000e+000,0.000000e+000,2,9.650859e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.829529e-002,0,,0,
1223210776.390,,5.678102e+004,2.220063e+002,-2.964844e-003,3.547250e-006,0.000000e+000,0.000000e+000,2,9.654902e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.820374e-002,0,,0,
1223210813.125,,5.559779e+004,2.219995e+002,-2.901083e-003,2.994567e-006,0.000000e+000,0.000000e+000,2,9.661050e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.738953e-002,0,,0,
1223210848.562,,5.441454e+004,2.219926e+002,-2.839157e-003,4.823838e-007,0.000000e+000,0.000000e+000,2,9.661405e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.829529e-002,0,,0,
1223210883.609,,5.322985e+004,2.219926e+002,-2.776128e-003,6.673855e-006,0.000000e+000,0.000000e+000,2,9.669853e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.185791e-003,0,,0,
1223210917.906,,5.204805e+004,2.219972e+002,-2.712477e-003,8.918504e-006,0.000000e+000,0.000000e+000,2,9.664450e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.829529e-002,0,,0,
1223210952.093,,5.086627e+004,2.220017e+002,-2.649145e-003,1.794863e-006,0.000000e+000,0.000000e+000,2,9.662091e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.659058e-002,0,,0,
1223210986.281,,4.968158e+004,2.220108e+002,-2.590716e-003,1.419328e-006,0.000000e+000,0.000000e+000,2,9.670734e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.820374e-002,0,,0,
1223211019.218,,4.849979e+004,2.220063e+002,-2.517894e-003,1.173856e-005,0.000000e+000,0.000000e+000,2,9.649435e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.820374e-002,0,,0,
1223211051.718,,4.731655e+004,2.220086e+002,-2.477700e-003,2.237405e-006,0.000000e+000,0.000000e+000,2,9.667435e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.820374e-002,0,,0,
1223211083.156,,4.613476e+004,2.220063e+002,-2.404778e-003,5.672867e-006,0.000000e+000,0.000000e+000,2,9.671842e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.820374e-002,0,,0,
1223211115.406,,4.495152e+004,2.220086e+002,-2.342525e-003,6.318734e-007,0.000000e+000,0.000000e+000,2,9.669302e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.820374e-002,0,,0,
1223211146.343,,4.376829e+004,2.220108e+002,-2.281469e-003,8.613762e-007,0.000000e+000,0.000000e+000,2,9.664518e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.094238e-003,0,,0,
1223211177.531,,4.258358e+004,2.220108e+002,-2.216961e-003,7.808856e-006,0.000000e+000,0.000000e+000,2,9.666621e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.820374e-002,0,,0,
1223211207.406,,4.140325e+004,2.220086e+002,-2.154530e-003,5.080836e-006,0.000000e+000,0.000000e+000,2,9.669442e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.094238e-003,0,,0,
1223211237.593,,4.022002e+004,2.220131e+002,-2.095803e-003,4.071945e-006,0.000000e+000,0.000000e+000,2,9.666239e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.094238e-003,0,,0,
1223211266.468,,3.903532e+004,2.219949e+002,-2.024965e-003,1.719130e-006,0.000000e+000,0.000000e+000,2,9.666529e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.185791e-003,0,,0,
1223211294.406,,3.785353e+004,2.219903e+002,-1.961134e-003,1.633561e-005,0.000000e+000,0.000000e+000,2,9.666272e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.185791e-003,0,,0,
1223211321.593,,3.667175e+004,2.219995e+002,-1.909033e-003,8.815606e-006,0.000000e+000,0.000000e+000,2,9.678170e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.109497e-003,0,,0,
1223211349.031,,3.548560e+004,2.220040e+002,-1.847266e-003,1.028877e-005,0.000000e+000,0.000000e+000,2,9.665754e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.738953e-002,0,,0,
1223211374.750,,3.430380e+004,2.220086e+002,-1.776680e-003,2.697810e-006,0.000000e+000,0.000000e+000,2,9.665175e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.094238e-003,0,,0,
1223211400.968,,3.312056e+004,2.219995e+002,-1.721543e-003,1.118867e-006,0.000000e+000,0.000000e+000,2,9.669619e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.109497e-003,0,,0,
1223211426.156,,3.193951e+004,2.219972e+002,-1.655550e-003,4.572028e-006,0.000000e+000,0.000000e+000,2,9.662364e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.829529e-002,0,,0,
1223211449.843,,3.075481e+004,2.219903e+002,-1.588554e-003,2.433569e-006,0.000000e+000,0.000000e+000,2,9.655420e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.185791e-003,0,,0,
1223211473.531,,2.957229e+004,2.219972e+002,-1.533261e-003,3.742179e-007,0.000000e+000,0.000000e+000,2,9.671464e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.829529e-002,0,,0,
1223211498.031,,2.838906e+004,2.220131e+002,-1.476550e-003,6.628415e-006,0.000000e+000,0.000000e+000,2,9.668815e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.094238e-003,0,,0,
1223211520.968,,2.720582e+004,2.220040e+002,-1.407095e-003,1.395785e-006,0.000000e+000,0.000000e+000,2,9.664015e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.820374e-002,0,,0,
1223211544.656,,2.602257e+004,2.219949e+002,-1.340671e-003,7.485099e-006,0.000000e+000,0.000000e+000,2,9.662393e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.185791e-003,0,,0,
1223211566.890,,2.483788e+004,2.219903e+002,-1.280847e-003,4.488804e-006,0.000000e+000,0.000000e+000,2,9.681072e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.185791e-003,0,,0,
1223211589.578,,2.365682e+004,2.220108e+002,-1.222990e-003,1.325346e-008,0.000000e+000,0.000000e+000,2,9.674828e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.094238e-003,0,,0,
1223211609.796,,2.247358e+004,2.219903e+002,-1.156901e-003,3.578613e-006,0.000000e+000,0.000000e+000,2,9.669362e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.829529e-002,0,,0,
1223211630.484,,2.128888e+004,2.219903e+002,-1.094042e-003,2.609071e-006,0.000000e+000,0.000000e+000,2,9.676715e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.185791e-003,0,,0,
1223211649.921,,2.010418e+004,2.220108e+002,-1.033041e-003,1.192377e-006,0.000000e+000,0.000000e+000,2,9.673660e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.094238e-003,0,,0,
1223211669.609,,1.892167e+004,2.219926e+002,-9.699062e-004,2.117838e-006,0.000000e+000,0.000000e+000,2,9.692105e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.185791e-003,0,,0,
1223211687.546,,1.773770e+004,2.219949e+002,-9.130869e-004,1.487117e-006,0.000000e+000,0.000000e+000,2,9.681841e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.738953e-002,0,,0,
1223211706.484,,1.655301e+004,2.220086e+002,-8.594819e-004,1.148090e-006,0.000000e+000,0.000000e+000,2,9.707459e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.094238e-003,0,,0,
1223211724.453,,1.536671e+004,2.219926e+002,-7.900986e-004,1.252860e-005,0.000000e+000,0.000000e+000,2,9.684191e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.185791e-003,0,,0,
1223211750.078,,1.418463e+004,2.220109e+002,-7.255771e-004,1.664183e-006,0.000000e+000,0.000000e+000,2,9.683388e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.740479e-002,0,,0,
1223211777.484,,1.299527e+004,2.220131e+002,-6.644144e-004,3.100592e-006,0.000000e+000,0.000000e+000,2,9.690544e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.094238e-003,0,,0,
1223211804.859,,1.181145e+004,2.219995e+002,-5.994227e-004,1.487693e-006,0.000000e+000,0.000000e+000,2,9.686121e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.109497e-003,0,,0,
1223211837.125,,1.062792e+004,2.219880e+002,-5.370309e-004,1.679824e-006,0.000000e+000,0.000000e+000,2,9.673656e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,0.000000e+000,0,,0,
1223211870.046,,9.456614e+003,2.219995e+002,-4.767835e-004,2.383725e-007,0.000000e+000,0.000000e+000,2,9.659238e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.109497e-003,0,,0,
1223212055.468,,5.914750e+003,2.219972e+002,-2.924786e-004,1.197275e-006,0.000000e+000,0.000000e+000,2,9.695939e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,0.000000e+000,0,,0,
1223212365.609,,-1.183299e+003,2.220131e+002,5.138404e-005,5.517136e-007,0.000000e+000,0.000000e+000,2,9.735503e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.094238e-003,0,,0,
1223212471.921,,-3.548923e+003,2.219926e+002,1.710947e-004,2.433837e-007,0.000000e+000,0.000000e+000,2,9.693942e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.829529e-002,0,,0,
1223212523.796,,-4.732237e+003,2.220063e+002,2.309940e-004,7.026773e-007,0.000000e+000,0.000000e+000,2,9.690709e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.820374e-002,0,,0,
1223212575.828,,-5.914895e+003,2.220177e+002,2.930794e-004,6.439330e-008,0.000000e+000,0.000000e+000,2,9.685558e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.829529e-002,0,,0,
1223212674.031,,-7.096100e+003,2.219949e+002,3.547329e-004,8.817911e-007,0.000000e+000,0.000000e+000,2,9.675620e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.185791e-003,0,,0,
1223212725.312,,-8.278613e+003,2.220063e+002,4.160698e-004,4.761689e-007,0.000000e+000,0.000000e+000,2,9.675532e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.820374e-002,0,,0,
1223212755.156,,-9.463601e+003,2.220040e+002,4.785832e-004,2.842854e-007,0.000000e+000,0.000000e+000,2,9.679272e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.820374e-002,0,,0,
1223212781.093,,-1.064452e+004,2.219903e+002,5.410844e-004,1.748518e-006,0.000000e+000,0.000000e+000,2,9.693071e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.185791e-003,0,,0,
1223212809.406,,-1.182775e+004,2.219995e+002,6.010368e-004,1.147514e-007,0.000000e+000,0.000000e+000,2,9.683254e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.109497e-003,0,,0,
1223212837.593,,-1.301041e+004,2.220108e+002,6.625099e-004,6.954189e-006,0.000000e+000,0.000000e+000,2,9.675562e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.820374e-002,0,,0,
1223212865.593,,-1.419307e+004,2.219995e+002,7.257203e-004,6.319970e-007,0.000000e+000,0.000000e+000,2,9.681104e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.109497e-003,0,,0,
1223212894.281,,-1.537573e+004,2.219880e+002,7.889186e-004,3.019015e-007,0.000000e+000,0.000000e+000,2,9.690129e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,0.000000e+000,0,,0,
1223212924.500,,-1.655810e+004,2.219880e+002,8.500075e-004,3.377922e-006,0.000000e+000,0.000000e+000,2,9.682359e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,0.000000e+000,0,,0,
1223212954.937,,-1.774207e+004,2.219880e+002,9.128856e-004,4.342936e-006,0.000000e+000,0.000000e+000,2,9.670518e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,0.000000e+000,0,,0,
1223212986.375,,-1.892385e+004,2.219880e+002,9.719187e-004,1.463451e-006,0.000000e+000,0.000000e+000,2,9.667889e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,0.000000e+000,0,,0,
1223213017.593,,-2.010709e+004,2.219880e+002,1.032142e-003,7.692623e-007,0.000000e+000,0.000000e+000,2,9.665418e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,0.000000e+000,0,,0,
1223213049.281,,-2.128961e+004,2.219903e+002,1.097472e-003,5.951596e-007,0.000000e+000,0.000000e+000,2,9.676118e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.185791e-003,0,,0,
1223213080.968,,-2.247430e+004,2.219903e+002,1.160661e-003,1.159121e-006,0.000000e+000,0.000000e+000,2,9.665751e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.185791e-003,0,,0,
1223213114.343,,-2.365682e+004,2.219972e+002,1.217144e-003,2.197316e-006,0.000000e+000,0.000000e+000,2,9.670286e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.829529e-002,0,,0,
1223213147.328,,-2.483788e+004,2.220040e+002,1.284745e-003,7.433568e-006,0.000000e+000,0.000000e+000,2,9.681929e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.109497e-003,0,,0,
1223213181.015,,-2.602257e+004,2.219995e+002,1.344370e-003,2.631132e-006,0.000000e+000,0.000000e+000,2,9.667122e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.109497e-003,0,,0,
1223213215.453,,-2.720509e+004,2.220063e+002,1.406952e-003,1.022226e-006,0.000000e+000,0.000000e+000,2,9.673357e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.820374e-002,0,,0,
1223213250.203,,-2.838832e+004,2.220131e+002,1.469398e-003,1.029223e-006,0.000000e+000,0.000000e+000,2,9.661508e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.094238e-003,0,,0,
1223213286.140,,-2.957157e+004,2.220085e+002,1.527182e-003,3.261936e-006,0.000000e+000,0.000000e+000,2,9.655894e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.738953e-002,0,,0,
1223213322.125,,-3.075408e+004,2.219903e+002,1.595804e-003,8.305563e-006,0.000000e+000,0.000000e+000,2,9.662398e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.185791e-003,0,,0,
1223213359.062,,-3.193878e+004,2.219949e+002,1.653128e-003,5.234194e-006,0.000000e+000,0.000000e+000,2,9.674091e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.829529e-002,0,,0,
1223213399.406,,-3.312056e+004,2.220017e+002,1.716193e-003,1.680194e-006,0.000000e+000,0.000000e+000,2,9.661261e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.738953e-002,0,,0,
1223213437.140,,-3.430308e+004,2.220040e+002,1.782372e-003,1.355038e-005,0.000000e+000,0.000000e+000,2,9.672937e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.109497e-003,0,,0,
1223213474.875,,-3.548486e+004,2.219949e+002,1.847922e-003,4.530539e-006,0.000000e+000,0.000000e+000,2,9.665408e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.185791e-003,0,,0,
1223213513.187,,-3.667101e+004,2.219972e+002,1.906406e-003,1.854132e-006,0.000000e+000,0.000000e+000,2,9.673063e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.829529e-002,0,,0,
1223213553.125,,-3.785280e+004,2.220086e+002,1.964970e-003,2.085940e-007,0.000000e+000,0.000000e+000,2,9.659991e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.820374e-002,0,,0,
1223213593.562,,-3.903532e+004,2.220017e+002,2.028178e-003,4.829930e-006,0.000000e+000,0.000000e+000,2,9.649403e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.820374e-002,0,,0,
1223213633.046,,-4.022002e+004,2.219880e+002,2.095764e-003,1.372983e-005,0.000000e+000,0.000000e+000,2,9.664752e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.829529e-002,0,,0,
1223213673.234,,-4.140325e+004,2.219903e+002,2.149673e-003,1.017287e-006,0.000000e+000,0.000000e+000,2,9.653729e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.185791e-003,0,,0,
1223213714.421,,-4.258504e+004,2.220132e+002,2.210558e-003,3.108165e-006,0.000000e+000,0.000000e+000,2,9.653620e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.659058e-002,0,,0,
1223213756.359,,-4.376682e+004,2.220108e+002,2.279927e-003,4.835363e-006,0.000000e+000,0.000000e+000,2,9.658376e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.820374e-002,0,,0,
1223213799.578,,-4.495007e+004,2.219903e+002,2.325754e-003,4.668751e-006,0.000000e+000,0.000000e+000,2,9.653691e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.185791e-003,0,,0,
1223213842.015,,-4.613476e+004,2.220063e+002,2.411624e-003,8.969047e-006,0.000000e+000,0.000000e+000,2,9.667826e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.659058e-002,0,,0,
1223213886.203,,-4.731509e+004,2.220063e+002,2.467043e-003,3.117385e-006,0.000000e+000,0.000000e+000,2,9.665024e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.738953e-002,0,,0,
1223213929.390,,-4.849834e+004,2.219949e+002,2.524129e-003,4.596641e-007,0.000000e+000,0.000000e+000,2,9.665651e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.185791e-003,0,,0,
1223213974.078,,-4.968158e+004,2.220108e+002,2.588184e-003,1.406486e-006,0.000000e+000,0.000000e+000,2,9.652716e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.820374e-002,0,,0,
1223214020.781,,-5.086627e+004,2.219926e+002,2.667155e-003,1.587422e-005,0.000000e+000,0.000000e+000,2,9.664358e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.185791e-003,0,,0,
1223214066.968,,-5.204805e+004,2.219995e+002,2.738906e-003,3.016941e-005,0.000000e+000,0.000000e+000,2,9.669803e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.738953e-002,0,,0,
1223214113.656,,-5.323130e+004,2.220063e+002,2.775217e-003,2.800131e-006,0.000000e+000,0.000000e+000,2,9.660161e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.820374e-002,0,,0,
1223214161.093,,-5.441309e+004,2.219926e+002,2.839382e-003,1.378004e-006,0.000000e+000,0.000000e+000,2,9.669150e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,9.185791e-003,0,,0,
